Company,TypeName,Ram,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,Cpu_Brand,HDD,SSD
Toshiba,Notebook,8,0,0,1.95,11.048846649301595,0,0,157.35,5,0,256
Asus,Gaming,16,2,0,2.73,11.601116472588652,0,0,127.34,7,1000,256
HP,Notebook,8,2,0,2.04,10.862111839946362,0,1,141.21,5,1000,128
Lenovo,Notebook,4,0,0,1.7,10.885333039007671,0,0,111.94,5,0,0
Asus,2 in 1 Convertible,16,2,0,2.3,11.470557693018055,1,0,282.42,7,2000,512
HP,Notebook,6,0,0,2.04,10.336895919115271,0,0,100.45,7,1000,0
Asus,Gaming,16,2,0,2.99,11.442371232335963,0,0,127.34,7,1000,256
Dell,2 in 1 Convertible,12,0,0,2.19,11.14492549142712,1,1,141.21,7,0,512
Toshiba,Notebook,4,0,0,1.2,11.061478196557058,0,0,165.63,5,0,128
Lenovo,Notebook,6,1,0,2.2,10.283693654349953,0,0,141.21,2,0,256
Fujitsu,Notebook,4,0,0,2.3,10.451022662038508,0,0,100.45,5,0,256
Toshiba,Notebook,4,0,0,1.75,10.794505603612874,0,0,111.94,5,500,0
Dell,Notebook,4,1,0,2.25,10.370853957360486,0,0,100.45,5,500,0
HP,Notebook,8,0,0,2.04,10.667668054781249,0,0,141.21,5,1000,0
Lenovo,Gaming,8,2,0,2.5,11.056444708137915,0,1,141.21,7,1000,128
Dell,Notebook,8,1,0,2.36,10.594325067871669,0,0,100.45,7,1000,0
Dell,Notebook,8,0,0,1.6,10.995768507208373,0,0,157.35,5,0,128
HP,Netbook,8,0,0,0.97,11.52938171507289,0,0,176.23,1,0,512
HP,Notebook,4,1,0,2.1,10.188204734039374,0,0,141.21,3,1000,128
Lenovo,Notebook,4,0,2,1.9,9.57634600136217,0,0,100.45,1,0,128
Lenovo,Notebook,8,0,0,2.3,11.182693795440782,0,0,141.21,5,0,256
Dell,2 in 1 Convertible,8,0,0,1.68,10.765679373749014,1,0,165.63,5,0,256
Asus,Notebook,8,0,0,1.4,11.023094568124744,0,0,276.05,5,0,256
HP,Ultrabook,8,0,0,1.11,11.182693795440782,1,1,165.63,7,0,256
Acer,Notebook,4,0,0,2.4,9.915781669229606,0,0,100.45,1,500,0
Asus,Gaming,16,2,0,2.5,11.470557693018055,0,0,141.21,7,1000,256
HP,Ultrabook,8,0,0,1.48,11.620010772319315,0,0,157.35,7,0,512
Acer,Gaming,8,2,0,2.7,11.114442921914945,0,1,141.21,7,1000,128
HP,Notebook,8,0,0,1.34,11.056444708137915,0,1,165.63,5,0,256
Dell,Notebook,4,0,0,2.18,10.280044140256999,0,0,100.45,3,0,128
HP,Notebook,4,0,0,1.64,10.633596165225693,0,0,111.94,5,500,0
Toshiba,Notebook,4,0,0,1.2,11.061478196557058,0,0,165.63,5,0,128
HP,Notebook,4,0,0,1.48,10.978634456594794,0,0,111.94,5,0,256
HP,Notebook,4,0,0,1.95,11.069811447777305,0,0,157.35,5,0,256
HP,Ultrabook,8,0,0,1.43,11.25420292138043,0,0,157.35,7,0,256
HP,Notebook,8,2,0,1.64,10.931419346481935,0,0,157.35,5,0,256
HP,Notebook,4,0,0,1.64,10.503546383198644,0,0,111.94,3,500,0
Dell,Gaming,8,2,0,2.65,10.830989602063529,0,0,141.21,5,0,0
HP,Ultrabook,4,0,0,1.26,11.314461355427948,0,0,176.23,5,500,0
HP,Notebook,4,0,0,1.48,11.347062125633828,0,0,157.35,5,0,256
HP,Ultrabook,8,0,0,1.54,11.518425798364119,0,0,157.35,7,0,256
HP,Notebook,4,0,0,1.49,10.660196214585818,0,0,117.83,3,500,0
Toshiba,Notebook,8,0,0,1.5,11.073952176081768,0,0,117.83,5,0,256
HP,Notebook,4,0,0,2.04,10.621962929026408,0,0,100.45,3,0,256
Lenovo,Notebook,16,2,0,2.4,11.971210954208564,0,1,254.67,7,0,512
Toshiba,Notebook,8,0,0,1.47,11.28210502158141,0,1,157.35,5,0,256
HP,Notebook,8,0,0,1.43,11.684877779846692,0,0,157.35,7,0,256
Dell,2 in 1 Convertible,4,0,0,2.08,10.655171228057007,1,1,141.21,3,1000,0
Toshiba,Ultrabook,8,0,0,1.2,11.347062125633828,0,0,165.63,5,0,256
HP,Notebook,8,0,0,1.11,11.022224638820209,0,1,165.63,5,0,256
HP,Notebook,8,2,0,1.64,11.053437715931404,0,0,157.35,7,0,256
Dell,Notebook,8,0,0,2.09,10.928728168172187,0,0,141.21,5,500,0
HP,Ultrabook,4,0,0,1.26,11.327372934196768,0,0,125.37,5,0,256
HP,Notebook,4,0,0,2.31,11.056444708137915,0,0,111.94,5,500,0
HP,Notebook,4,0,0,1.95,10.94160291956712,0,0,111.94,5,500,0
Dell,Ultrabook,8,0,0,1.29,11.3682201040106,1,0,276.05,5,0,256
HP,Notebook,8,2,0,2.63,10.960294724688996,0,0,127.34,5,0,256
HP,Notebook,4,0,0,1.64,10.855964397819733,0,0,111.94,5,0,256
Acer,Notebook,6,1,0,2.1,9.989322070632241,0,0,100.45,2,1000,0
MSI,Gaming,8,2,0,2.7,11.058796822674717,0,0,127.34,7,1000,128
HP,Notebook,8,0,0,1.95,11.061478196557058,0,0,157.35,5,0,256
HP,Notebook,8,0,0,1.84,11.089524270653731,0,0,141.21,7,0,256
HP,Ultrabook,8,0,0,1.26,11.182693795440782,0,0,176.23,7,0,256
HP,Notebook,4,0,0,2.04,10.58493556391622,0,0,100.45,5,500,0
Toshiba,Ultrabook,8,0,0,1.47,11.428554236084064,0,1,157.35,7,0,256
Dell,Notebook,8,0,0,2.09,10.944382023868503,0,0,141.21,5,0,256
HP,Notebook,8,0,0,1.64,10.893790032506047,0,0,157.35,5,0,256
Lenovo,2 in 1 Convertible,4,0,0,1.8,10.717283879751747,1,1,141.21,7,0,256
Vero,Notebook,2,0,0,1.45,9.326559874840855,0,0,111.94,1,0,0
Toshiba,Notebook,16,2,0,2.4,11.237501289913949,0,1,141.21,7,0,256
Lenovo,Notebook,8,0,0,2.3,10.93174332609208,0,0,141.21,5,0,256
HP,Notebook,4,0,0,1.54,10.883335073806908,0,0,157.35,5,500,0
HP,Notebook,8,0,0,1.84,11.62685178594317,0,0,141.21,5,500,256
HP,Notebook,8,0,0,1.43,11.26791097888584,0,0,157.35,5,0,256
MSI,Gaming,16,2,0,3.78,11.31876651223924,0,1,127.34,7,1000,256
Lenovo,Gaming,16,2,0,4.6,11.711871951929755,0,1,127.34,7,1000,128
Asus,Netbook,4,0,2,1.2,9.638239413697464,0,0,135.09,1,0,0
Lenovo,Notebook,16,0,0,1.1,11.846497786613819,0,1,209.8,7,0,256
HP,Notebook,8,2,0,1.91,10.862111839946362,0,1,141.21,7,1000,0
Dell,2 in 1 Convertible,8,0,0,2.3,10.973174165162662,1,1,141.21,5,0,256
HP,Notebook,4,0,0,2.04,10.862111839946362,0,0,100.45,5,0,256
Dell,Ultrabook,16,0,0,1.2,11.696031047668868,1,0,276.05,7,0,1000
HP,Notebook,4,0,0,2.31,10.533998188720084,0,0,100.45,3,500,0
HP,Notebook,4,0,2,1.96,10.188204734039374,0,0,100.45,5,500,0
Acer,Notebook,8,1,0,2.4,10.082625714367484,0,0,100.45,2,1000,0
Dell,2 in 1 Convertible,12,0,0,1.6,11.14492549142712,1,1,165.63,7,0,256
MSI,Gaming,16,2,0,2.94,11.481613522876666,0,0,141.21,7,1000,256
HP,Notebook,8,0,0,2.04,10.950992494439637,0,0,141.21,7,0,256
Asus,Gaming,16,2,2,4.0,10.881333108748292,0,1,127.34,7,1000,0
Dell,Notebook,4,0,0,2.25,10.301744074438556,0,0,141.21,5,1000,0
Dell,Notebook,16,1,0,2.32,10.873274826663733,0,0,141.21,7,2000,0
MSI,Gaming,16,2,0,1.8,11.540327768882529,0,0,141.21,7,1000,256
Dell,Ultrabook,8,0,0,1.29,11.260394811673141,0,0,165.63,7,0,256
Asus,Gaming,64,2,0,3.58,12.263345775012255,0,1,127.34,7,0,1000
Dell,2 in 1 Convertible,8,0,0,1.62,10.6577056741208,1,0,165.63,7,0,256
Dell,Gaming,16,2,0,3.21,11.167757207320276,0,0,282.42,7,1000,256
Apple,Ultrabook,8,0,1,0.92,11.14569500709198,0,1,226.42,1,0,0
Dell,Notebook,4,0,0,2.06,10.15350258585783,0,0,100.45,3,500,0
HP,Notebook,4,0,0,2.31,11.064819834822508,0,0,100.45,5,500,0
HP,Ultrabook,8,0,0,1.26,11.064819834822508,0,0,176.23,5,0,256
HP,Notebook,8,0,0,1.49,10.969511220360992,0,0,165.63,7,0,256
Lenovo,Ultrabook,8,0,0,1.3,11.421859484994322,1,1,176.23,7,0,256
Lenovo,Notebook,8,1,0,3.0,10.466313041010059,0,0,106.11,5,1000,0
Lenovo,Notebook,4,2,0,2.3,10.86006688870326,0,1,141.21,5,1000,0
MSI,Gaming,16,2,0,3.78,11.799214467550595,0,0,127.34,7,1000,256
Lenovo,Notebook,4,0,0,2.1,10.267164922165646,0,0,100.45,5,500,0
HP,Notebook,4,0,0,2.31,10.821460868072135,0,0,141.21,5,500,0
Lenovo,Ultrabook,8,0,0,0.99,11.219087416653776,1,1,234.98,1,0,512
Lenovo,Gaming,32,2,0,4.6,12.058895427831597,0,1,127.34,7,0,512
Lenovo,2 in 1 Convertible,4,0,0,0.69,10.446807440613286,1,1,224.17,1,0,0
HP,Ultrabook,16,0,0,1.3,11.600677334394318,0,1,331.26,7,0,512
Dell,Notebook,8,0,0,2.18,10.595659257474393,0,0,141.21,5,0,256
HP,Notebook,4,0,0,1.54,10.913854015323274,0,0,157.35,5,500,0
HP,Workstation,8,1,0,1.9,11.285455066338496,0,0,141.21,7,0,256
Lenovo,Notebook,8,0,0,1.7,11.064819834822508,0,0,157.35,5,0,180
HP,Notebook,4,0,2,1.29,10.397213811896178,0,0,276.05,1,0,0
Acer,Notebook,4,1,0,2.4,9.934034216196434,0,0,100.45,2,500,0
Dell,Notebook,4,0,2,2.2,9.950664377878837,0,0,100.45,1,500,0
HP,Notebook,4,0,2,1.86,9.82202514423106,0,0,100.45,3,1000,0
Asus,Gaming,8,2,0,2.7,11.352706476813816,0,1,127.34,7,1000,256
Dell,Ultrabook,4,1,0,1.4,10.682874078812905,0,1,165.63,5,0,256
HP,Netbook,4,0,0,2.4,11.352706476813816,0,0,125.37,5,0,128
Acer,Notebook,8,2,0,2.4,10.65894546204638,0,0,141.21,5,1000,256
Dell,Notebook,8,1,0,2.36,10.435181823432492,0,0,141.21,5,1000,0
MSI,Gaming,8,2,0,2.6,11.352706476813816,0,0,127.34,7,0,256
HP,Notebook,4,0,0,1.96,10.190206661487347,0,0,100.45,1,1000,0
Asus,Gaming,16,2,0,4.3,11.715798714845754,0,1,127.34,7,1000,128
Dell,Ultrabook,4,0,0,1.5,11.010097640044096,0,0,125.37,3,500,0
Dell,Ultrabook,4,0,0,1.5,11.037743034452472,0,0,125.37,3,0,128
Acer,Notebook,4,0,2,2.2,9.317985076886304,0,0,100.45,1,0,16
HP,Workstation,8,1,0,3.0,11.947688629354552,0,1,127.34,7,1000,0
Lenovo,Gaming,16,2,0,2.4,11.064819834822508,0,0,141.21,7,0,512
Dell,Ultrabook,8,0,0,1.5,11.229115459714633,0,0,125.37,5,0,256
MSI,Gaming,8,2,0,2.9,11.29622614492296,0,0,127.34,7,1000,128
Lenovo,2 in 1 Convertible,4,0,0,2.1,10.740621650723886,1,1,141.21,5,0,256
HP,Notebook,4,1,0,2.1,9.962060188115156,0,0,141.21,2,1000,0
Asus,Gaming,16,2,0,2.59,11.175253388829377,0,1,141.21,7,1000,128
HP,Notebook,8,0,0,1.16,11.413367194793471,1,0,276.05,1,0,256
Dell,Notebook,4,1,0,2.24,10.620871436897776,0,0,100.45,5,500,0
Lenovo,Notebook,4,0,0,2.1,10.037061694246896,0,0,100.45,3,0,128
HP,Ultrabook,8,0,0,1.16,11.560851636958265,0,0,165.63,7,0,512
Lenovo,2 in 1 Convertible,4,0,2,0.69,10.283693654349953,1,1,224.17,1,0,0
Dell,Ultrabook,8,0,0,1.23,11.204688514352517,0,0,165.63,7,0,256
Lenovo,Gaming,16,2,0,4.6,11.894920405530856,0,1,127.34,7,0,256
Razer,Ultrabook,8,0,0,1.25,10.911922001713998,1,0,352.47,7,0,256
Toshiba,Ultrabook,16,0,0,1.05,11.683530989644284,0,0,165.63,7,0,512
Asus,Gaming,8,2,0,3.52,11.155256701642276,0,0,127.34,7,1000,128
Vero,Notebook,4,0,0,1.35,9.253771439902378,0,0,165.63,1,0,0
HP,Notebook,8,0,0,1.16,11.408055939867921,0,0,165.63,5,0,256
HP,Notebook,8,0,0,1.43,11.29742314494604,0,0,157.35,5,0,256
Dell,Notebook,4,0,2,2.09,10.236382197200111,0,0,100.45,5,500,0
Asus,Notebook,4,0,0,2.0,10.0509502029849,0,0,100.45,3,1000,0
Lenovo,2 in 1 Convertible,8,0,0,1.8,11.395552195348275,1,1,157.35,7,0,256
Lenovo,2 in 1 Convertible,4,0,0,0.69,10.147300806108744,1,1,224.17,1,0,0
HP,Ultrabook,8,0,0,1.26,11.52254504806308,0,0,125.37,5,0,256
Lenovo,Gaming,8,2,2,2.4,10.87227433519628,0,1,141.21,5,1000,128
HP,Gaming,8,2,0,3.35,11.004665214485216,0,1,127.34,5,1000,128
HP,Notebook,8,0,0,2.04,10.419722121547444,0,0,100.45,7,2000,0
Lenovo,2 in 1 Convertible,8,2,0,1.8,11.601350600798382,1,1,157.35,7,0,512
Asus,Notebook,4,0,0,1.5,9.603249651200555,0,0,111.94,1,0,0
HP,Ultrabook,8,0,0,1.84,10.598322308339624,0,0,141.21,7,0,256
Acer,Notebook,4,2,0,2.23,10.398838458081958,0,0,141.21,5,1000,0
Lenovo,Notebook,16,1,0,2.5,10.977734058532482,0,0,141.21,7,0,0
HP,Workstation,8,2,0,3.0,12.25688472615295,0,1,127.34,7,0,256
Dell,Notebook,8,1,0,2.5,10.639993986052072,0,0,100.45,5,1000,0
MSI,Gaming,16,2,0,3.78,11.75837611262137,0,0,127.34,7,1000,256
HP,Ultrabook,8,0,0,1.88,11.65884442784677,0,0,141.21,7,0,256
Lenovo,2 in 1 Convertible,16,0,0,2.8,11.775322036608145,1,1,209.8,7,0,512
MSI,Gaming,8,2,0,2.4,11.016814119947735,0,0,141.21,7,1000,128
HP,2 in 1 Convertible,8,0,0,1.48,11.371294156418369,1,0,165.63,5,0,256
HP,Workstation,8,2,0,2.59,11.684877779846692,0,1,141.21,7,0,256
HP,2 in 1 Convertible,8,0,0,1.48,11.470557693018055,1,0,220.84,7,0,256
HP,Workstation,8,2,0,2.0,11.524653620496773,0,0,141.21,7,0,256
HP,Ultrabook,8,0,0,1.26,11.714906632298005,0,0,176.23,7,0,256
Dell,Notebook,8,2,0,2.18,10.893186205871402,0,0,141.21,7,0,256
HP,Notebook,8,0,0,1.88,11.340119926907802,0,0,141.21,5,0,256
Lenovo,2 in 1 Convertible,8,0,0,1.27,11.733047817054649,1,1,209.8,7,0,256
Lenovo,Notebook,4,0,2,1.9,9.801616497179607,0,0,100.45,3,1000,0
HP,Notebook,4,1,0,1.86,9.669356357545784,0,0,100.45,2,500,0
Lenovo,Notebook,8,1,2,2.32,10.370853957360486,0,0,141.21,5,1000,0
Dell,Gaming,8,2,0,2.62,11.064819834822508,0,0,141.21,7,1000,0
Dell,Notebook,8,2,0,2.04,11.694557037112846,1,1,282.42,5,0,256
HP,Notebook,4,1,0,1.91,10.147071143642277,0,0,141.21,2,0,256
MSI,Gaming,16,2,0,2.7,11.283982429108427,0,0,127.34,7,1000,256
Lenovo,Ultrabook,12,0,0,1.4,11.715798714845754,0,0,157.35,7,0,512
Lenovo,Notebook,8,1,0,2.5,10.645704553396179,0,0,141.21,5,0,0
HP,2 in 1 Convertible,8,0,0,1.48,11.596765384868766,1,0,220.84,7,0,512
Lenovo,Ultrabook,8,0,0,1.7,11.288127045116099,0,0,157.35,7,0,256
MSI,Gaming,16,2,0,1.7,11.453741330154045,0,0,157.35,7,1000,256
HP,Gaming,8,2,0,2.62,10.776864937870439,0,1,141.21,7,1000,0
Lenovo,Notebook,8,0,0,2.2,10.104652126020449,0,0,100.45,3,1000,0
HP,Notebook,4,0,2,2.1,10.143095900114544,0,0,100.45,5,500,0
Dell,Gaming,8,2,0,2.62,11.287459719448945,0,0,282.42,7,1000,128
Lenovo,Notebook,8,0,0,1.95,11.212633554977055,0,1,141.21,5,0,256
Lenovo,Notebook,4,2,0,2.2,10.124069425552399,0,0,141.21,3,1000,0
HP,Notebook,2,0,0,1.44,9.49308929643757,0,0,111.94,1,0,0
MSI,Gaming,8,2,0,2.2,10.707794102852903,0,1,141.21,7,1000,0
HP,Notebook,8,0,0,1.96,10.496209795189023,0,0,141.21,7,0,256
HP,Notebook,16,0,0,2.1,11.030890063374128,0,0,141.21,7,0,512
Asus,Notebook,4,0,0,2.2,9.88640853285114,0,0,100.45,1,500,0
Lenovo,Notebook,4,0,2,2.1,9.962060188115156,0,0,100.45,5,500,0
Lenovo,Notebook,8,2,2,2.2,10.539443024584216,0,0,141.21,7,1000,0
Asus,Notebook,4,0,0,2.0,10.620676402161354,0,0,157.35,3,0,256
Lenovo,Notebook,4,0,0,2.32,10.690967162330788,0,0,141.21,7,0,0
Lenovo,Gaming,16,2,0,3.31,11.149533728083794,0,1,141.21,7,0,512
MSI,Gaming,16,2,0,1.91,11.650359078019564,0,0,141.21,7,1000,128
HP,Notebook,4,0,0,2.07,10.452562263733816,0,0,100.45,3,500,0
Lenovo,2 in 1 Convertible,8,0,0,1.36,11.376193068881934,1,1,209.8,5,0,256
Lenovo,Ultrabook,6,2,0,1.54,10.698213406595185,0,0,141.21,7,0,256
Dell,Notebook,8,2,2,1.98,10.772416887866106,0,0,141.21,7,0,256
Acer,Notebook,4,0,0,2.1,9.783759877293237,0,0,100.45,1,500,0
HP,Notebook,6,2,0,2.18,10.65894546204638,0,1,141.21,7,1000,0
Asus,Gaming,8,2,0,2.591,10.787926767906868,0,1,141.21,7,1000,256
Dell,2 in 1 Convertible,16,0,0,2.09,11.04799884586991,1,0,141.21,7,0,512
Acer,Notebook,4,2,0,2.23,10.513728011380234,0,0,141.21,5,0,256
Dell,Ultrabook,8,0,2,1.23,10.977734058532482,1,0,276.05,5,0,256
Acer,Gaming,16,2,0,4.2,11.838450282382281,0,1,127.34,7,1000,256
Lenovo,Gaming,8,2,0,2.4,10.683668026512203,0,1,141.21,5,1000,0
HP,Notebook,4,0,0,1.86,10.159748614913156,0,0,100.45,5,500,0
Apple,Ultrabook,8,0,1,0.92,11.034335316856836,0,1,226.42,1,0,0
Dell,2 in 1 Convertible,8,0,0,1.6,11.064819834822508,1,1,165.63,5,0,256
HP,Notebook,12,2,0,2.21,11.166251204223753,0,1,141.21,7,1000,128
Lenovo,Notebook,4,1,2,1.9,9.883694965189548,0,0,100.45,3,1000,0
Asus,Gaming,16,2,0,4.3,11.648792876975632,0,1,127.34,7,1000,512
Acer,Notebook,4,0,2,2.1,9.581432092973902,0,0,100.45,1,1000,0
MSI,Gaming,16,2,0,2.43,11.600628529355635,0,0,127.34,7,1000,256
Dell,Notebook,4,1,0,2.3,10.188204734039374,0,0,100.45,3,0,128
Lenovo,Notebook,8,2,2,2.2,10.419722121547444,0,0,100.45,7,500,0
Dell,2 in 1 Convertible,16,0,0,2.0,11.13408962950052,1,0,141.21,7,0,512
Dell,Ultrabook,16,0,0,1.2,11.869140102984442,1,0,276.05,7,0,512
Asus,Gaming,8,2,0,2.2,11.039481042980592,0,0,141.21,7,1000,0
Dell,Notebook,8,1,0,2.36,10.765679373749014,0,0,141.21,5,0,256
HP,Notebook,8,0,0,1.91,10.336895919115271,0,0,100.45,5,0,256
Lenovo,Notebook,4,1,0,2.2,9.676067369454655,0,0,100.45,2,500,0
Acer,Notebook,8,2,0,3.3,10.419722121547444,0,0,106.11,3,1000,0
Asus,Gaming,16,2,0,2.2,11.779003747004984,0,0,141.21,7,1000,256
Apple,Ultrabook,8,0,1,0.92,11.12940950226841,0,1,226.42,1,0,0
Asus,Notebook,16,2,0,2.2,11.442371232335963,0,0,141.21,7,1000,128
MSI,Gaming,16,2,0,2.43,11.550637224841307,0,1,127.34,7,1000,256
Dell,2 in 1 Convertible,8,0,0,2.191,10.882334592260529,1,1,141.21,5,0,256
Asus,Gaming,16,2,0,2.9,11.550642355641386,0,0,127.34,7,1000,256
Acer,Netbook,2,0,2,1.3,9.134724186116669,0,0,135.09,1,0,32
Acer,Notebook,4,2,0,3.3,10.36918316559119,0,0,106.11,3,1000,0
Lenovo,Notebook,8,0,2,2.8,10.265311417998271,0,0,106.11,5,1000,0
Lenovo,Gaming,8,2,0,2.6,11.123921525344702,0,1,141.21,7,1000,128
Acer,2 in 1 Convertible,8,0,0,1.2,11.022224638820209,1,1,157.35,7,0,256
Lenovo,Notebook,8,0,0,2.3,11.307942507277987,0,1,141.21,7,0,256
MSI,Gaming,8,2,0,2.2,11.272739269300473,0,0,141.21,7,1000,128
HP,Notebook,6,1,0,2.1,10.246584937175161,0,0,141.21,2,1000,0
Dell,Ultrabook,8,0,0,1.26,11.421789450802324,1,0,176.23,5,0,256
Dell,2 in 1 Convertible,4,0,0,2.08,10.20804591591181,1,0,146.86,3,500,0
Asus,Notebook,4,0,0,2.65,9.708963041637261,0,0,100.45,1,1000,0
Dell,Ultrabook,8,0,0,1.29,11.273342016041454,1,0,276.05,7,0,256
Dell,Notebook,4,0,2,2.18,10.232996343404029,0,0,100.45,5,1000,0
Lenovo,Gaming,16,2,0,2.6,10.911922001713998,1,1,141.21,7,1000,128
MSI,Gaming,8,2,0,2.2,11.022224638820209,0,0,141.21,7,1000,128
Lenovo,Netbook,16,0,0,1.3,11.38410296807344,1,1,176.23,7,0,512
Razer,Gaming,16,2,0,1.95,12.13579888262338,0,0,157.35,7,0,1000
Dell,Notebook,8,0,0,2.3,10.126225133455508,1,0,100.45,3,1000,0
MSI,Gaming,16,2,0,2.7,11.352080897651312,0,0,127.34,7,1000,256
Apple,Ultrabook,4,0,1,1.08,10.841471672111513,0,0,135.09,5,0,0
HP,Notebook,4,0,0,2.1,10.14521102315936,0,0,141.21,3,1000,0
HP,Ultrabook,8,0,0,1.54,11.670959137926745,0,0,209.8,7,0,256
Dell,Notebook,4,0,0,2.24,10.578174384540583,0,0,100.45,5,500,0
MSI,Gaming,8,2,0,2.3,11.039481042980592,0,0,141.21,7,1000,128
Lenovo,Notebook,16,0,0,1.4,11.288127045116099,0,1,165.63,7,0,512
Lenovo,Notebook,6,1,0,2.2,10.368463865979837,0,0,141.21,2,0,256
Asus,Ultrabook,8,0,0,1.45,11.130191046138895,0,0,165.63,7,0,256
Acer,Notebook,4,0,2,2.4,9.86670447393617,0,0,100.45,3,500,0
Dell,2 in 1 Convertible,16,2,0,2.77,11.470557693018055,1,0,127.34,7,0,512
HP,Notebook,4,0,0,1.54,10.978634456594794,0,0,157.35,5,0,256
Asus,Gaming,16,2,0,2.5,11.353331664871686,0,1,141.21,7,1000,256
Dell,Notebook,4,0,0,1.6,10.74980636238115,0,0,111.94,5,500,0
Asus,Gaming,16,2,0,2.34,11.727044416809726,0,1,141.21,7,1000,256
Lenovo,Notebook,8,0,2,2.3,10.326479497678788,0,1,141.21,5,0,256
Dell,2 in 1 Convertible,8,0,0,1.24,11.478309589260354,1,0,276.05,5,0,256
Dell,Notebook,4,0,2,2.2,9.756362468645353,0,0,100.45,1,500,0
HP,Notebook,4,1,0,1.86,9.964569481536397,0,0,100.45,2,500,0
Lenovo,Notebook,6,2,0,2.4,10.319474445348318,0,0,141.21,3,0,128
Lenovo,Notebook,8,0,0,1.9,10.952859875889436,0,1,157.35,5,0,256
Dell,Notebook,4,0,0,2.2,10.07140533794855,0,0,100.45,1,500,0
Asus,Notebook,4,0,0,2.0,9.801616497179607,0,0,100.45,1,1000,0
Asus,Gaming,16,2,0,4.0,11.525180069637228,0,1,127.34,7,1000,128
Dell,Notebook,4,0,0,2.29,10.170004720212974,0,0,100.45,3,500,0
Lenovo,Notebook,8,1,0,2.32,10.772405714978468,0,0,141.21,7,0,0
MSI,Gaming,8,2,0,2.4,11.089532407259076,0,0,141.21,7,1000,128
Lenovo,2 in 1 Convertible,4,0,0,1.8,10.700629204139668,1,0,157.35,5,0,128
Asus,Ultrabook,8,0,0,1.2,10.567260503819892,0,1,165.63,1,0,512
Dell,Notebook,6,0,0,2.3,10.104652126020449,0,0,100.45,3,1000,0
Acer,Notebook,4,0,2,2.4,9.642052656072376,0,0,100.45,1,500,0
Dell,Notebook,2,0,0,2.2,9.913146751905726,0,0,100.45,1,500,0
Lenovo,Notebook,8,2,0,2.6,10.776864937870439,0,1,141.21,7,1000,0
HP,Notebook,6,1,0,2.04,10.285495247547502,0,0,141.21,2,0,0
Dell,Notebook,8,1,2,2.3,10.6676556480453,0,0,100.45,7,1000,0
HP,Netbook,2,0,0,1.17,9.317985076886304,0,0,135.09,1,0,0
Asus,Notebook,4,2,0,2.2,10.555282639764934,0,0,100.45,7,500,0
Lenovo,2 in 1 Convertible,4,0,0,1.8,10.433928727277085,1,1,157.35,7,0,128
Lenovo,2 in 1 Convertible,16,0,0,1.3,11.288127045116099,1,1,276.05,7,0,512
Lenovo,Notebook,2,0,0,1.5,9.409364986116808,0,0,111.94,1,0,0
HP,Notebook,6,1,0,2.19,10.614153381548173,0,0,100.45,7,1000,0
Asus,Notebook,4,0,0,2.2,9.88640853285114,0,0,100.45,1,500,0
Asus,Ultrabook,8,0,0,1.2,10.567260503819892,0,1,165.63,1,0,512
Dell,Notebook,6,0,0,2.3,10.104652126020449,0,0,100.45,3,1000,0
Acer,Notebook,4,0,2,2.4,9.642052656072376,0,0,100.45,1,500,0
Dell,Notebook,2,0,0,2.2,9.913146751905726,0,0,100.45,1,500,0
Lenovo,Notebook,8,2,0,2.6,10.776864937870439,0,1,141.21,7,1000,0
HP,Notebook,6,1,0,2.04,10.285495247547502,0,0,141.21,2,0,0
Dell,Notebook,8,1,2,2.3,10.6676556480453,0,0,100.45,7,1000,0
HP,Netbook,2,0,0,1.17,9.317985076886304,0,0,135.09,1,0,0
Asus,Notebook,4,2,0,2.2,10.555282639764934,0,0,100.45,7,500,0
Lenovo,2 in 1 Convertible,4,0,0,1.8,10.433928727277085,1,1,157.35,7,0,128
Lenovo,2 in 1 Convertible,16,0,0,1.3,11.288127045116099,1,1,276.05,7,0,512
Lenovo,Notebook,2,0,0,1.5,9.409364986116808,0,0,111.94,1,0,0
HP,Notebook,6,1,0,2.19,10.614153381548173,0,0,100.45,7,1000,0
Asus,Notebook,4,0,0,2.2,9.88640853285114,0,0,100.45,1,500,0
Asus,Ultrabook,8,0,0,1.2,10.567260503819892,0,1,165.63,1,0,512
Dell,Notebook,6,0,0,2.3,10.104652126020449,0,0,100.45,3,1000,0
Acer,Notebook,4,0,2,2.4,9.642052656072376,0,0,100.45,1,500,0
Dell,Notebook,2,0,0,2.2,9.913146751905726,0,0,100.45,1,500,0
Lenovo,Notebook,8,2,0,2.6,10.776864937870439,0,1,141.21,7,1000,0
HP,Notebook,6,1,0,2.04,10.285495247547502,0,0,141.21,2,0,0
Dell,Notebook,8,1,2,2.3,10.6676556480453,0,0,100.45,7,1000,0
HP,Netbook,2,0,0,1.17,9.317985076886304,0,0,135.09,1,0,0
Asus,Notebook,4,2,0,2.2,10.555282639764934,0,0,100.45,7,500,0
Lenovo,2 in 1 Convertible,4,0,0,1.8,10.433928727277085,1,1,157.35,7,0,128
Lenovo,2 in 1 Convertible,16,0,0,1.3,11.288127045116099,1,1,276.05,7,0,512
Lenovo,Notebook,2,0,0,1.5,9.409364986116808,0,0,111.94,1,0,0
HP,Notebook,6,1,0,2.19,10.614153381548173,0,0,100.45,7,1000,0
